id_1,id_2,label
9091,12375,0
10257,10406,0
3540,7127,0
5207,11895,0
10959,3137,0
5712,11770,0
10210,3435,0
6323,13567,0
8422,72,0
7963,1079,0
1634,5233,0
12644,1009,0
9237,2285,0
1896,7470,0
10457,14546,0
12695,6682,0
2007,13504,0
2966,4567,0
8764,8627,0
3093,10500,0
2778,2534,0
3302,8986,0
9860,14189,0
2494,6444,0
595,2466,0
11312,4646,0
2624,10845,0
2789,12888,0
14958,9894,0
3109,4578,0
10871,1266,0
5467,7862,0
13032,6006,0
5881,6540,0
6948,10278,0
2334,10577,0
10909,6676,0
4084,11718,0
9249,9329,0
4188,11576,0
925,10282,0
14745,10918,0
2912,14680,0
7100,8171,0
13545,8887,0
8925,5308,0
704,10893,0
11094,10825,0
1858,779,0
2378,10898,0
2968,3072,0
13021,5400,0
13727,10479,0
12756,8482,0
7292,2255,0
12228,14755,0
3515,258,0
469,3203,0
11111,4539,0
12021,4161,0
2642,13842,0
4051,7560,0
13581,5553,0
3303,13383,0
9143,13728,0
9581,8746,0
10250,14576,0
9832,14075,0
12461,14573,0
10422,5755,0
5970,12400,0
9411,2799,0
11758,5273,0
12319,6376,0
773,14139,0
2478,13039,0
702,550,0
12660,7053,0
7810,5527,0
9384,2785,0
2423,12802,0
6583,3603,0
1016,1080,0
7081,12654,0
8291,14490,0
2617,11073,0
1735,8241,0
13408,2536,0
11399,1010,0
3641,1943,0
5549,2481,0
11829,10857,0
10822,9584,0
2648,7469,0
4552,12836,0
10313,12323,0
9301,4610,0
6502,12105,0
11702,11067,0
5009,8198,0
12075,13791,0
8471,7364,0
10140,10340,0
11683,5973,0
1846,2316,0
863,2485,0
26,4937,0
14591,11387,0
9113,6223,0
7662,13878,0
10529,12541,0
4088,13420,0
2737,10509,0
13278,9424,0
11819,2191,0
5382,7407,0
5104,12768,0
5754,8797,0
6023,9919,0
10702,2899,0
8747,14140,0
2599,4740,0
3434,5824,0
7481,8783,0
3720,1973,0
3551,12879,0
9730,12513,0
1730,8209,0
789,7641,0
3530,3000,0
1978,4521,0
6275,5531,0
6572,11560,0
5967,7930,0
14053,15113,0
13131,4249,0
12350,149,0
1862,2644,0
63,14188,0
3414,10928,0
10401,8440,0
12632,7581,0
10174,4922,0
9705,9768,0
8932,10305,0
11384,2174,0
5713,12165,0
2686,12976,0
14662,2969,0
9560,4182,0
5945,11763,0
8320,13496,0
13337,10554,0
9452,5256,0
5391,9172,0
9672,6384,0
10373,8881,0
7885,12967,0
13697,11651,0
5679,3793,0
12648,11412,0
8535,2,0
7892,846,0
3901,14783,0
3308,3204,0
2500,13969,0
10600,11869,0
1003,12294,0
2123,92,0
1275,14031,0
9536,13459,0
9766,11694,0
7519,2758,0
1749,3130,0
540,2206,0
1113,13014,0
8118,10942,0
7098,3015,0
3196,3667,0
14989,2489,0
13123,10874,0
10524,13669,0
6241,9194,0
2463,12621,0
10204,2423,0
1957,14942,0
11391,3672,0
491,7563,0
10176,905,0
12331,12481,0
7880,3203,0
4583,14403,0
11025,8053,0
10892,2172,0
7072,4358,0
11264,15100,0
3354,13126,0
2166,7425,0
6882,15086,0
14321,14637,0
3327,9683,0
7462,6691,0
2400,14248,0
10303,7845,0
1836,11024,0
9715,1603,0
8365,10489,0
9057,3037,0
4386,11068,0
7284,11043,0
8623,14505,0
14578,2626,0
2267,201,0
5260,9900,0
12226,784,0
2893,12506,0
1432,12618,0
13858,6195,0
8594,14384,0
5748,8256,0
844,5650,0
13435,12159,0
14359,14935,0
1709,3673,0
8799,6478,0
3809,14999,0
10823,7700,0
4521,13853,0
14323,2034,0
7682,8396,0
3519,4148,0
67,7753,0
3347,12606,0
5517,14173,0
191,1089,0
9245,8623,0
5201,6487,0
1925,880,0
9222,4895,0
9620,11725,0
7622,12817,0
11486,8620,0
6366,8733,0
6927,5356,0
3606,11186,0
8723,9355,0
11946,5315,0
14115,8078,0
9995,14706,0
5757,14352,0
5532,5323,0
11632,2416,0
13104,6279,0
13042,7697,0
6363,13535,0
11963,8397,0
1205,7667,0
8856,5761,0
8070,3069,0
1437,9500,0
10406,5688,0
11049,14152,0
12675,11089,0
6530,12765,0
9664,7360,0
2494,12671,0
5846,7605,0
6257,9048,0
9849,14502,0
1902,2503,0
121,1298,0
11316,6106,0
4288,8174,0
9409,6387,0
5380,3538,0
8948,5446,0
12672,6136,0
4708,8938,0
7627,14517,0
2185,5474,0
10931,97,0
10815,6976,0
1095,13880,0
7068,13492,0
7616,8860,0
8153,15108,0
11893,10103,0
11286,5252,0
36,9613,0
6483,204,0
5029,4248,0
6332,9661,0
13653,2497,0
1622,11901,0
14918,4572,0
4493,11757,0
3215,8573,0
6722,2227,0
3515,13276,0
7217,338,0
10546,10007,0
564,9148,0
13169,1837,0
5511,12412,0
13561,11181,0
14113,2129,0
11632,5887,0
12648,220,0
1698,12481,0
1199,7977,0
7062,3890,0
13119,8560,0
11033,2040,0
29,1802,0
5144,7695,0
9526,1619,0
114,653,0
14469,3064,0
11515,7528,0
10639,4987,0
5737,13824,0
4973,13128,0
700,5625,0
9827,1429,0
9554,12750,0
1403,7881,0
12709,13290,0
3385,1348,0
817,3012,0
8273,9794,0
11574,2402,0
6120,12627,0
14485,11053,0
2509,7491,0
13166,11551,0
943,9286,0
7124,13916,0
4854,2984,0
10464,8183,0
4056,4036,0
6758,3771,0
5819,7710,0
10415,5622,0
4459,4010,0
13290,659,0
11894,10454,0
14487,12947,0
9595,9925,0
13139,13376,0
6988,13286,0
1285,1950,0
11959,12775,0
6292,9155,0
12187,13354,0
7804,3479,0
503,1292,0
4845,6803,0
9053,9433,0
1800,5976,0
10709,5396,0
14016,8,0
4560,5142,0
3073,3497,0
12913,4889,0
3405,5431,0
2764,5931,0
9254,6408,0
13418,12769,0
3301,13278,0
14682,7281,0
1914,7757,0
9534,1694,0
5429,9382,0
14541,6662,0
10631,6768,0
4506,187,0
6587,10239,0
7920,374,0
14400,6197,0
37,11933,0
3884,3228,0
11230,4080,0
8766,3587,0
8211,1441,0
8963,3058,0
1609,12286,0
3899,4548,0
6727,13544,0
8684,7186,0
13432,6727,0
8199,1023,0
2778,5727,0
963,13828,0
13412,14078,0
928,14737,0
13057,7906,0
2447,1837,0
7470,9784,0
8072,2178,0
13213,6466,0
9910,14399,0
14275,8651,0
2373,14700,0
1023,14744,0
4722,4784,0
9959,3602,0
3287,13854,0
1731,6276,0
19,976,0
8553,12939,0
10629,1182,0
6493,6760,0
12092,4420,0
5973,856,0
3737,6885,0
10061,14727,0
9974,11659,0
10444,4249,0
8937,5516,0
9018,10159,0
1040,3635,0
4286,8695,0
577,7008,0
6209,2200,0
4257,1127,0
5244,13629,0
4496,6662,0
9277,9015,0
5974,13115,0
11202,9628,0
178,9705,0
11240,2804,0
59,8416,0
4939,14457,0
1171,5185,0
11961,10051,0
3961,5129,0
9028,4193,0
2914,15094,0
7400,682,0
15049,6102,0
11520,6725,0
1951,6817,0
9513,13008,0
1053,10334,0
8850,15069,0
516,6550,0
5441,5549,0
12858,11220,0
9399,2171,0
581,2080,0
14718,7394,0
8723,7580,0
10813,4132,0
4319,12216,0
3396,9098,0
2232,5978,0
5974,10289,0
11105,7337,0
11935,11151,0
11257,5560,0
5932,2642,0
12569,2338,0
7921,8704,0
2364,7476,0
13782,1577,0
7114,5918,0
8598,9363,0
7704,12619,0
6973,734,0
1444,6227,0
6601,382,0
7384,9209,0
10498,7715,0
8937,11733,0
3356,14887,0
9555,4651,0
6491,11124,0
7744,13457,0
6177,14577,0
289,12944,0
2838,12399,0
6520,3609,0
3656,6444,0
13636,307,0
8216,3858,0
13043,2360,0
10688,3226,0
9782,10959,0
5089,411,0
9247,6985,0
4504,5897,0
10524,4615,0
11628,12650,0
7999,10050,0
9003,14083,0
1339,14999,0
3772,8522,0
4822,3893,0
12133,11119,0
12027,13016,0
4497,8345,0
14576,7864,0
8291,6502,0
9412,15119,0
14267,7006,0
577,1795,0
1978,1708,0
3718,6806,0
11319,3566,0
3257,6302,0
5959,10807,0
8572,9016,0
5956,816,0
8122,13990,0
3489,7188,0
8572,3475,0
2619,6592,0
642,4028,0
8763,14344,0
14102,7069,0
10913,3924,0
3510,5550,0
529,7024,0
8354,938,0
3476,385,0
12878,10676,0
1867,5450,0
5807,4814,0
5337,2711,0
5914,5467,0
10091,9451,0
573,3417,0
11881,13317,0
4924,2890,0
11040,10421,0
8487,3640,0
3532,7602,0
8433,2724,0
14384,8441,0
5013,9805,0
8651,13533,0
2739,7898,0
4394,9024,0
14126,2318,0
6407,12137,0
8058,11360,0
5754,4657,0
1871,11838,0
13725,5485,0
8151,81,0
10739,7875,0
8784,7665,0
8264,8655,0
12650,8289,0
1789,6518,0
502,3966,0
5025,2111,0
10647,12958,0
3980,2249,0
5753,7058,0
3110,9550,0
6783,10752,0
8923,8627,0
8447,5257,0
9435,3059,0
8531,578,0
10273,1495,0
13813,8606,0
4230,14076,0
1292,12618,0
8746,10793,0
14247,6532,0
9343,306,0
208,12920,0
6479,8860,0
9418,11745,0
9005,2310,0
4151,14677,0
2745,12604,0
3897,8137,0
8641,8926,0
7709,13302,0
2296,5715,0
5525,6925,0
14458,1672,0
10089,9763,0
3032,7437,0
7298,2445,0
10451,400,0
3114,1777,0
7544,9023,0
14424,7289,0
2112,15005,0
8811,7397,0
6940,990,0
124,8803,0
1649,3136,0
9238,4371,0
1387,3400,0
1243,5056,0
2478,9858,0
6557,3941,0
498,1891,0
1762,15103,0
6399,9873,0
332,9515,0
7334,1056,0
12619,2638,0
6081,292,0
1655,12159,0
1654,2569,0
14277,11706,0
2842,258,0
7252,13876,0
14765,9939,0
2911,3233,0
969,8036,0
8181,7500,0
12627,11290,0
9783,9077,0
11388,2523,0
8055,72,0
13696,4619,0
12062,7167,0
14633,2048,0
4161,12409,0
1889,3919,0
10415,1030,0
6798,148,0
14690,1526,0
10815,7145,0
9389,12192,0
10213,14293,0
5256,7966,0
7277,14438,0
6727,10669,0
12864,934,0
14147,12076,0
13824,9767,0
6507,7983,0
8170,13129,0
12736,7201,0
1945,4078,0
12487,8687,0
7268,8795,0
7084,190,0
14129,12229,0
6541,7054,0
11378,7870,0
8403,1424,0
6537,3401,0
5334,10427,0
7498,11968,0
951,14438,0
1643,7981,0
13131,3078,0
7163,15100,0
11018,5200,0
10387,5358,0
14395,2699,0
3916,8078,0
9697,4051,0
342,11413,0
9185,8812,0
4813,5895,0
14538,2223,0
3294,7583,0
13940,13664,0
13189,11946,0
8961,2538,0
12971,12936,0
9082,11914,0
12915,8752,0
777,13994,0
13366,5350,0
7937,5591,0
3592,14905,0
5834,2656,0
7642,3784,0
5870,2604,0
3537,14100,0
3490,5759,0
1898,2941,0
11119,3984,0
10604,1561,0
9077,12793,0
14887,11964,0
13903,73,0
13904,903,0
3957,11643,0
5357,13659,0
13952,13870,0
11196,2236,0
8943,1819,0
12394,4389,0
1292,6567,0
13526,597,0
7035,8187,0
8153,3961,0
4549,11371,0
8606,12204,0
1240,434,0
9668,4736,0
1668,8101,0
14359,9700,0
11241,10589,0
5575,12018,0
13683,425,0
4070,1863,0
7239,9573,0
2897,3966,0
12978,9923,0
12988,1568,0
8595,4480,0
9638,4823,0
9904,11517,0
9559,2531,0
13097,9166,0
6564,6210,0
6315,4866,0
5708,4347,0
9216,8953,0
3642,9570,0
1491,11303,0
9940,8016,0
1705,14698,0
4127,6656,0
7967,3118,0
3563,13565,0
13132,7243,0
2199,9206,0
8739,670,0
3702,9599,0
5217,8038,0
4708,10167,0
428,13893,0
6899,12321,0
8565,2639,0
9318,13960,0
13792,2781,0
152,5546,0
12174,3008,0
5209,5978,0
1680,9021,0
6292,12748,0
7899,4691,0
4260,13873,0
14525,10965,0
10083,9893,0
7689,154,0
13633,6951,0
522,11021,0
4754,10844,0
1318,8473,0
7374,7869,0
13837,11722,0
8444,11772,0
12764,8971,0
12173,7536,0
3940,5414,0
4744,3107,0
1557,13898,0
1247,4051,0
13765,7665,0
14937,14449,0
11052,10840,0
11066,12463,0
5648,1219,0
8053,14326,0
10429,14791,0
10887,12910,0
3948,2580,0
6401,13742,0
11750,7405,0
846,668,0
9265,8533,0
2275,5140,0
5237,2246,0
2077,797,0
6537,12022,0
5944,2963,0
7435,5152,0
8405,13177,0
1751,4892,0
6932,7470,0
9027,11245,0
3035,111,0
7333,13709,0
4665,11042,0
6263,10800,0
2525,13095,0
4423,61,0
6982,4892,0
574,7564,0
1252,2879,0
14752,7696,0
2692,3917,0
2589,14290,0
1631,13392,0
7337,3162,0
289,10930,0
741,14314,0
3919,6148,0
12700,2575,0
11404,668,0
11390,5386,0
6603,8366,0
10998,4963,0
1164,8884,0
6208,3038,0
13829,3073,0
13037,7317,0
11586,9747,0
7342,13995,0
4506,6157,0
14591,10203,0
6096,11148,0
10728,7160,0
7079,12617,0
11874,8067,0
1356,478,0
14362,11215,0
7369,9672,0
11218,8789,0
10433,2441,0
11821,11949,0
11701,12320,0
12767,3501,0
9589,9970,0
12204,6701,0
7415,2335,0
7584,14697,0
1600,2481,0
15025,5962,0
7760,6830,0
8616,12147,0
2054,12014,0
1355,14600,0
5209,1805,0
135,3604,0
1415,10549,0
9194,13587,0
10905,8968,0
12528,1838,0
6210,5073,0
6647,10452,0
3707,7741,0
13938,5781,0
9082,7862,0
559,8856,0
6233,5557,0
9662,14460,0
4294,11480,0
10901,11087,0
8893,13025,0
2983,2255,0
12266,8365,0
7440,3329,0
4263,10623,0
8834,10230,0
5717,11780,0
6316,2050,0
1653,604,0
5557,12392,0
12863,2321,0
7868,5380,0
9158,6595,0
14157,11438,0
10700,596,0
14384,12824,0
13881,137,0
8492,13645,0
8559,9339,0
6735,11746,0
7014,14067,0
5430,2342,0
10081,3831,0
4115,4927,0
5600,1710,0
7636,6809,0
2627,2034,0
1630,6802,0
6656,8236,0
2189,2854,0
7672,11321,0
4395,11907,0
1201,13646,0
7364,5576,0
12747,623,0
1932,9929,0
5240,5425,0
2256,2468,0
7487,11438,0
13159,11504,0
5189,6663,0
8339,13453,0
2505,9013,0
4972,9510,0
3030,2387,0
502,5372,0
7287,11700,0
582,2210,0
11369,8384,0
7669,6765,0
14199,14655,0
15024,11493,0
1734,13665,0
5266,13529,0
6652,8588,0
13169,13898,0
13847,6422,0
2170,3791,0
10764,13203,0
1862,461,0
14983,605,0
8312,8506,0
1819,4168,0
8277,8767,0
7521,7226,0
1058,11326,0
12922,6481,0
12200,6106,0
156,6816,0
8080,4531,0
12880,11401,0
6526,3263,0
10665,11712,0
901,12106,0
3099,11532,0
6195,12179,0
2112,4703,0
6106,1829,0
5346,1432,0
13535,3941,0
11152,962,0
6986,1116,0
6582,10668,0
9812,12668,0
13271,1787,0
13302,252,0
15022,4291,0
13458,2801,0
9907,13316,0
7526,292,0
3530,13909,0
1774,13093,0
142,10842,0
11491,1732,0
2119,3986,0
5431,12535,0
12480,13468,0
11967,12272,0
11662,13990,0
741,5537,0
9820,961,0
5662,7613,0
607,6320,0
6173,6159,0
15043,9504,0
9396,14119,0
10647,8416,0
9583,5151,0
11777,10805,0
9098,10377,0
369,6798,0
11789,5687,0
2676,5780,0
14164,10283,0
2001,5911,0
8733,13048,0
3459,14720,0
3443,3216,0
13326,7613,0
14531,302,0
7762,2899,0
4744,1404,0
4243,12137,0
15068,3403,0
13835,13151,0
14027,6011,0
14381,12197,0
3709,8496,0
7240,7685,0
13667,1877,0
4356,8584,0
1474,5109,0
106,14748,0
7609,5312,0
12398,5936,0
3798,7963,0
9582,14073,0
3075,12356,0
14077,8120,0
14621,2913,0
1014,3015,0
812,14484,0
245,13560,0
12102,1084,0
11096,11535,0
5072,6401,0
1698,13074,0
9877,5669,0
3374,2372,0
1458,8616,0
4265,5330,0
12817,4935,0
4261,3337,0
9955,1396,0
13879,2059,0
10454,13961,0
11111,8353,0
10265,8334,0
6083,12748,0
5147,13333,0
9797,809,0
13231,4148,0
5588,12057,0
6193,3585,0
7279,887,0
4992,10613,0
3879,5313,0
10969,9638,0
1001,3324,0
7056,8574,0
12591,12829,0
1035,4860,0
14658,12311,0
1352,5676,0
1570,48,0
3043,7132,0
8913,10464,0
12748,1832,0
5969,6807,0
11339,10236,0
1286,1981,0
4031,8939,0
11665,4860,0
7973,3377,0
3136,14126,0
7541,13093,0
12419,3003,0
12110,6995,0
11986,8488,0
14394,6174,0
11510,9743,0
3046,1857,0
1192,9053,0
5524,8666,0
1219,11534,0
9032,5305,0
2612,7187,0
4926,1435,0
12582,4489,0
13055,5867,0
17,3307,0
9971,5211,0
8498,192,0
1013,5286,0
10014,7508,0
12624,7710,0
1327,9525,0
6975,3949,0
3286,14105,0
1921,724,0
694,10507,0
8146,113,0
4617,12440,0
3206,9800,0
4702,3876,0
10828,6496,0
6618,7207,0
9653,9249,0
4811,366,0
632,11785,0
10651,462,0
12769,11058,0
6296,4880,0
12446,8710,0
4129,3510,0
13667,6008,0
6080,3204,0
2726,8400,0
1146,7821,0
12584,3915,0
10883,5279,0
14672,2620,0
11093,7563,0
11359,13015,0
6057,1261,0
6535,9853,0
5458,13114,0
3377,9764,0
9736,7116,0
7319,12291,0
13709,13142,0
8122,12323,0
2209,12731,0
11869,5666,0
6255,2401,0
13640,3880,0
11407,3038,0
14198,5666,0
11674,1623,0
11359,7457,0
8197,6414,0
11420,3471,0
5421,1851,0
469,2237,0
10018,9709,0
6439,6143,0
3592,896,0
12802,10639,0
8080,12957,0
1960,12766,0
4361,11484,0
12536,10468,0
154,3781,0
2439,12165,0
12917,10365,0
14637,253,0
10639,5905,0
5455,8867,0
12705,55,0
1442,1292,0
4583,14586,0
11645,4283,0
7594,1199,0
7552,13209,0
394,5511,0
1145,12095,0
13002,10031,0
4322,8997,0
5210,11081,0
12690,6719,0
12555,13302,0
550,6929,0
7075,7708,0
6105,5535,0
249,10923,0
445,4910,0
3136,6226,0
10665,9292,0
8554,10229,0
5577,8723,0
13635,13554,0
13966,12272,0
3045,1800,0
7421,8636,0
7712,14439,0
3971,13549,0
587,9564,0
14867,5039,0
6746,4808,0
525,11786,0
14958,774,0
7393,2625,0
8502,8947,0
13845,89,0
5610,4956,0
8389,12251,0
14568,10745,0
13297,5830,0
15124,4586,0
6133,2855,0
1833,9843,0
14401,416,0
465,11500,0
9984,13245,0
10660,3153,0
11180,11714,0
8184,11717,0
952,11228,0
4135,4855,0
10108,10351,0
2234,9173,0
4524,5464,0
4855,9181,0
3191,7078,0
6363,3653,0
3527,4028,0
6097,13836,0
6205,11927,0
13660,3528,0
10897,11180,0
697,4954,0
3437,10813,0
5095,1602,0
1469,1640,0
597,1840,0
2355,7731,0
7217,2440,0
4782,13997,0
11209,15098,0
2480,11273,0
11157,8407,0
11058,12728,0
11052,324,0
2270,8362,0
10063,14899,0
11516,2722,0
7341,4138,0
9012,14973,0
10660,13640,0
13991,10763,0
14183,12221,0
4484,3144,0
7727,1749,0
10328,11004,0
14654,298,0
8366,6723,0
9772,13953,0
10761,13067,0
9813,12261,0
10614,10379,0
8701,6683,0
7250,2763,0
1119,7381,0
14053,5216,0
384,1452,0
101,1013,0
14650,1918,0
4347,3278,0
9849,14746,0
14937,2781,0
14060,5806,0
10732,10029,0
5002,7385,0
6076,13827,0
12006,1367,0
13871,13822,0
2443,10143,0
13422,11664,0
13086,13506,0
151,11835,0
11127,12545,0
7398,10720,0
12973,12825,0
665,1406,0
2414,10297,0
14153,7219,0
8585,13627,0
4038,9065,0
9865,11448,0
6187,10864,0
4017,10579,0
12394,7680,0
10077,9545,0
12879,13729,0
6072,5556,0
3739,9195,0
11602,13262,0
8619,10718,0
6789,10808,0
5320,11111,0
13655,4741,0
8695,13303,0
4837,1341,0
14554,7993,0
12830,11613,0
5846,6436,0
8582,8210,0
14336,843,0
12065,1011,0
14173,10013,0
13637,6865,0
7651,3508,0
14564,3588,0
10347,9576,0
6704,9680,0
8563,5803,0
2185,5393,0
2838,14180,0
5768,10875,0
8213,2328,0
835,1161,0
10755,8826,0
8378,7106,0
12332,2662,0
14547,12644,0
11924,2567,0
11905,7951,0
2516,8650,0
12671,5797,0
5266,8775,0
9804,752,0
6579,1356,0
9996,7531,0
10852,12040,0
6726,11055,0
10440,11378,0
7026,4103,0
7210,10162,0
7566,15040,0
6045,14869,0
7042,9205,0
690,11035,0
7560,13054,0
7967,8757,0
11430,14828,0
1116,9109,0
4802,2202,0
11594,6435,0
4724,12637,0
13534,5149,0
8941,14463,0
5819,10128,0
4369,3221,0
2999,2179,0
373,13231,0
10016,3590,0
6252,7440,0
5018,8491,0
13443,13169,0
4078,13317,0
2827,3403,0
12413,8655,0
9961,11608,0
12031,12642,0
276,6322,0
5865,11383,0
9365,8843,0
3936,5417,0
14814,15059,0
3892,729,0
6110,9965,0
1932,9279,0
7780,3095,0
774,4957,0
10714,8209,0
155,6066,0
1806,3453,0
12262,6444,0
2907,11775,0
156,3703,0
14862,11681,0
13404,12523,0
14840,1922,0
9847,1639,0
6442,14964,0
9024,13131,0
5368,5116,0
11576,4580,0
12101,5974,0
8181,7667,0
627,13687,0
4573,6549,0
1624,569,0
13913,2801,0
5788,9462,0
4870,5683,0
7048,2135,0
5244,935,0
12398,775,0
15042,1514,0
12742,10779,0
5799,560,0
3873,8789,0
9888,5380,0
790,11608,0
2399,11156,0
5825,14741,0
52,953,0
11607,1263,0
13407,12692,0
8273,10819,0
6406,14230,0
8698,2526,0
4693,14313,0
11564,1495,0
6677,312,0
14582,2238,0
7422,7405,0
12102,6441,0
10898,4278,0
7242,10156,0
14688,7434,0
8674,2258,0
1786,9016,0
5514,13010,0
14009,1651,0
13342,7376,0
10326,3612,0
2785,7681,0
5789,8882,0
13805,12687,0
13406,477,0
9207,9670,0
1336,14101,0
1987,4531,0
12588,14960,0
2361,9278,0
6794,3530,0
5813,8625,0
1455,14107,0
11833,12968,0
3505,11558,0
4123,6881,0
4513,6799,0
13525,7535,0
6428,8841,0
6153,890,0
4946,12885,0
7042,843,0
7355,6749,0
13784,2876,0
8657,13771,0
6082,9415,0
1447,12367,0
6648,11423,0
13118,10152,0
3504,2409,0
10867,232,0
5757,3640,0
1151,7864,0
2825,8419,0
2600,10600,0
1421,4905,0
9761,6956,0
1529,8335,0
4925,13709,0
9912,12801,0
9816,5864,0
10115,13757,0
13455,2757,0
6412,687,0
6983,10977,0
263,259,0
9348,11735,0
14401,14485,0
4045,10643,0
14372,10942,0
1033,2350,0
328,15109,0
4693,9837,0
5944,14215,0
12710,6972,0
10742,10189,0
940,1990,0
3579,973,0
7670,7706,0
8339,9800,0
4754,11688,0
9938,10183,0
2396,9814,0
5641,11007,0
3029,10644,0
13868,8309,0
9130,14753,0
7379,12441,0
7668,2002,0
13804,262,0
5174,2772,0
3717,10483,0
7730,13129,0
10965,2481,0
9442,3198,0
2916,666,0
10733,13351,0
7764,10755,0
9524,14060,0
5231,13557,0
5326,3196,0
6320,4052,0
8123,4574,0
11915,6649,0
1332,9260,0
10808,3271,0
3536,1897,0
3862,2110,0
9588,3075,0
9983,2087,0
8305,14203,0
6918,5293,0
9240,13733,0
6373,1773,0
5003,72,0
15096,474,0
10046,14480,0
1355,6201,0
13983,10423,0
6164,11950,0
724,1878,0
2472,6731,0
963,5849,0
9123,14335,0
6504,4043,0
4785,14385,0
5920,3000,0
12090,13482,0
10702,5463,0
12139,13506,0
13614,6886,0
9739,623,0
11102,387,0
2205,11549,0
7457,1289,0
2812,7873,0
222,8519,0
13280,207,0
2595,1368,0
143,7227,0
14078,2024,0
6003,3865,0
9998,3466,0
3041,8656,0
7554,8007,0
4993,507,0
7732,13766,0
9872,8887,0
1795,4515,0
3477,1707,0
1967,14755,0
10014,6325,0
11324,9778,0
13829,10326,0
7395,315,0
1945,9392,0
5842,6249,0
4541,26,0
3614,9588,0
6956,219,0
11798,12544,0
6005,3842,0
1256,10535,0
254,10115,0
11977,3717,0
11438,8417,0
6220,4341,0
7494,390,0
8355,7060,0
3272,9417,0
12315,3674,0
10583,10314,0
9328,3053,0
2670,6606,0
7415,2458,0
11001,9438,0
12846,2392,0
3944,7812,0
8924,3979,0
12763,9531,0
4590,4108,0
1949,197,0
6616,14265,0
6488,1415,0
9433,4053,0
6627,13303,0
4082,11355,0
1819,5784,0
6339,11688,0
6031,11182,0
14774,4016,0
431,8931,0
8535,7963,0
7647,14233,0
14546,509,0
2671,2191,0
2347,10546,0
1336,4668,0
2734,12085,0
10687,5583,0
11310,2804,0
2932,13917,0
7407,7473,0
6468,10414,0
6299,2418,0
3371,281,0
6871,7150,0
6076,5139,0
12927,3549,0
14235,11992,0
9163,7519,0
9676,6978,0
8850,2522,0
2535,3725,0
8808,11382,0
9518,11779,0
4786,9291,0
12503,7081,0
10444,13731,0
9212,3905,0
1066,14275,0
14906,11299,0
4789,5515,0
670,4259,0
5022,6963,0
12421,11728,0
7579,1970,0
2804,11450,0
12851,10147,0
2896,4975,0
9770,11442,0
1017,13414,0
6236,13579,0
10680,3268,0
1547,8773,0
6829,6465,0
1080,14412,0
5136,11691,0
1237,3468,0
12815,10468,0
12081,4243,0
2936,3396,0
6735,14295,0
8405,6263,0
5232,12034,0
3469,8617,0
14556,10919,0
1121,5536,0
12861,3740,0
13914,8552,0
9886,6077,0
5890,3057,0
9086,6112,0
9144,923,0
10432,8171,0
13747,13891,0
13676,1315,0
10043,14956,0
12525,10875,0
2360,165,0
13140,3125,0
10251,1137,0
7929,12281,0
12292,9307,0
914,9877,0
14833,121,0
13240,6164,0
7015,13609,0
7874,7384,0
9934,6487,0
4138,13500,0
10195,8079,0
5831,4417,0
1170,6254,0
1917,654,0
3703,15066,0
238,7299,0
3885,14284,0
14398,10566,0
4541,4661,0
10324,14992,0
12785,12863,0
3519,2583,0
12760,2262,0
13411,2918,0
8695,10559,0
13498,13422,0
7488,74,0
3477,283,0
7957,11623,0
7946,4889,0
5225,3201,0
14822,503,0
8907,3471,0
2785,14612,0
8881,8593,0
6346,1649,0
389,13085,0
3119,14234,0
2235,8263,0
4491,7776,0
8536,11219,0
5333,3857,0
6074,1103,0
13347,6968,0
7528,13798,0
8949,8129,0
7326,907,0
5618,14775,0
9894,3700,0
485,10642,0
10637,4659,0
6888,7054,0
12000,7756,0
15007,7080,0
7368,4944,0
12916,418,0
3689,7292,0
13341,9951,0
6570,257,0
14098,6161,0
11377,1423,0
9332,13794,0
6901,7717,0
14401,14602,0
4902,485,0
2122,11960,0
7286,8626,0
6285,6486,0
8634,4425,0
1177,799,0
3643,1172,0
9276,3012,0
11425,11745,0
12366,14386,0
8984,4908,0
13977,9801,0
2124,10550,0
8914,494,0
3359,1816,0
14708,7046,0
4912,6031,0
3463,5747,0
11678,9338,0
11130,7033,0
12767,9818,0
416,11868,0
13711,6269,0
415,10085,0
2103,3705,0
9292,6804,0
9641,13718,0
11158,638,0
12717,4191,0
6636,10154,0
886,13499,0
11072,10161,0
9393,159,0
3860,6274,0
4188,1806,0
12590,6400,0
8942,11320,0
1297,6792,0
11004,6965,0
10016,12745,0
584,2290,0
14099,8671,0
14217,5264,0
5031,7544,0
8548,7060,0
8702,3601,0
12606,983,0
6059,4053,0
2216,8386,0
13306,1748,0
7321,5458,0
8598,4736,0
14597,754,0
11025,11436,0
7020,1110,0
11646,9183,0
4441,11764,0
5684,10831,0
1017,1117,0
5751,755,0
5642,7757,0
6457,5592,0
9541,10136,0
4651,6093,0
14187,3156,0
10419,8751,0
15080,5356,0
2401,2879,0
2114,8451,0
4236,7775,0
8069,6728,0
1563,14277,0
5737,1052,0
6886,14834,0
7150,2036,0
513,14747,0
11097,2553,0
943,12070,0
1348,12849,0
12365,5167,0
2204,8940,0
5852,7465,0
15111,3733,0
10764,8714,0
3649,13907,0
6540,10232,0
12371,7599,0
1987,6647,0
14606,15013,0
7059,4905,0
844,5925,0
5662,9710,0
